freq,Z_real,Z_imag
38746.75120456128,6.235097890247823,-0.5703341779657016
48873.746316244375,6.198449811882868,-0.5132558546628165
61647.57056337174,6.158304106567073,-0.4392026025305638
77760.00906038044,6.147942255321919,-0.38980170986067
98083.65445406672,6.05873212329366,-0.3288469465326004
123719.16345321594,6.0342466330258056,-0.29854965842698444
156054.8645007078,6.029391837879495,-0.2638028806216148
196841.94472866153,5.993906590773818,-0.23021993825424517
248289.28805603305,5.962665565443781,-0.19732348979711392
313183.10052438447,5.963481316950159,-0.16474706629353783
395037.801356664,5.952848540258509,-0.14567538076113903
498286.3514647316,5.934125628911583,-0.12838159721170436
628520.326924011,5.9157666229429005,-0.11684982390991563
792792.7389450606,5.902304092320152,-0.09706948131781805
1000000.0,5.887088544006408,-0.08278885655513633
