freq,Z_real,Z_imag
0.0053838436220334,15346.155578109563,-19545.7816667217
0.0067909850299557,10617.238165469444,-17033.309177636398
0.0085659021536855,8069.32696295734,-15959.53417540156
0.0108047182231812,5543.2744485197045,-13625.169063206251
0.0136286795935577,3657.377363732553,-11309.328979406868
0.0171907220185857,2337.41600972589,-9963.609649402188
0.0216837531098743,1675.139666822002,-7453.551888770154
0.0273510995304121,1043.0621213481272,-6099.243289980284
0.0344996847054971,628.5896179167111,-4928.9322078992645
0.0435166507092442,413.2748955104615,-3936.635342895355
0.0548903245092155,241.75829895740287,-3195.066064478904
0.0692366640267873,171.309954933944,-2491.9955038731987
0.0873326162382843,81.88814014046147,-1998.9536047890751
0.1101581938735899,77.10973261927664,-1563.2786179863788
0.1389495494373138,51.505583244375465,-1263.9475201413993
0.1752659208536758,25.877623711061368,-986.5657207897792
0.2210740742743128,50.38193841023647,-791.8402134005876
0.2788548171726291,25.514759283299554,-620.6598484596665
0.351737350096938,18.755928497292892,-488.9661373801313
0.4436687330978616,10.482508801640655,-390.8027125072184
0.5596276445319552,15.921440432367302,-315.7799937855184
0.7058940086618752,12.315112389830103,-247.4049595436669
0.8903890941296735,11.97612014446118,-198.32272636932962
1.1231045018329515,12.748503649974571,-155.55228863375692
1.416643274669022,11.548731255417223,-126.2016419792788
1.7869024337358286,10.767020381702917,-98.90001059084092
2.2539339047347933,10.689650727044196,-79.60369663772545
2.843030459302665,9.731585629073113,-62.63599133319194
3.586095482011829,9.664524512571383,-50.05067181845102
4.523370744772105,9.786704182926567,-40.04749413301698
5.705615758781021,9.155726929983048,-30.2009150951376
7.196856730011529,9.246642575118726,-24.29328144118506
9.077853991937555,9.565634005155587,-20.032041009474945
11.450475699382812,9.598234772485519,-15.781040086623346
14.44321464727282,9.224889344673343,-11.811486358373973
18.218146985669748,9.254203284169066,-9.811670336800368
22.97970969046965,9.414248209494659,-7.684099249953804
28.98577214651068,9.17549498128243,-5.925373067242104
36.56160144085194,9.2617241868626,-4.903079810085921
46.11747767708261,9.175732913837951,-3.905698176820717
58.170913293743574,9.195998362482532,-3.2846976124421845
73.37467970651389,9.184021505705454,-2.251131133443706
92.55215909791356,9.053919123505619,-1.895140259796881
116.74193588234576,9.224243540463508,-1.5718477581515766
147.25404276241207,9.122585619321313,-1.2665103384390726
185.74090746385755,9.099251674889157,-0.8552691082444783
234.28684237322352,9.216448513280874,-0.8263812845748684
295.52092352028876,9.191703213459368,-0.5991635316050424
372.7593720314938,9.234977407668154,-0.5044191688031623
470.1851489299847,9.109902180720255,-0.3875788455666493
593.0744895010571,9.20351803829847,-0.30243567012649025
748.0826455225093,9.216072635643279,-0.2734294039843663
943.604310147889,9.150468083518573,-0.19933084211486543
1190.2282447787145,9.032107075210321,-0.17031103893053529
1501.310728908171,9.175082732391877,-0.11494515624279963
1893.698888950364,9.182528482436986,-0.08952396361990056
2388.6430789846004,9.131790242943234,-0.0819527953856086
3012.947724726992,9.11066276359853,-0.05864064536497721
3800.422956365882,9.202030161445661,-0.04880954646160428
4793.715645558229,9.199985079328568,-0.04088294917695511
6046.619009070448,9.128796873927518,-0.031292217156104536
7626.985859023452,9.178602347588729,-0.026828493073558547
9620.40327106476,9.124592887516743,-0.019241505809633762
12134.827677491432,9.006347035079154,-0.014624018830408507
15306.431405563626,9.160571116724844,-0.011781959378835387
19306.977288832535,9.138509747788138,-0.010806331381632086
24353.120734334178,9.233944606564615,-0.00742921774209978
30718.143012686964,9.175345552247984,-0.008205207380717786
38746.75120456128,9.217028485899695,-0.004981076327749344
48873.746316244375,9.177116288406435,-0.004068983897482274
61647.57056337174,9.191159114330883,-0.002958018846443988
77760.00906038044,9.19807385662974,-0.002295786305597222
98083.65445406672,9.195875073713914,-0.0018296932404673642
123719.16345321594,9.161216346758989,-0.001430674899096637
156054.8645007078,9.25102974082405,-0.0010914213637533425
196841.94472866153,9.127689993402914,-0.0008898514296020923
248289.28805603305,9.128383958952798,-0.0007674345739492751
313183.10052438447,9.252689786822298,-0.0006736347735734375
395037.801356664,9.142066502708923,-0.0004654917231347124
498286.3514647316,9.009298223524704,-0.0004092951210396288
628520.326924011,9.157063319198244,-0.0002318821100352071
792792.7389450606,9.243227229333826,-0.00020225034373071176
1000000.0,9.270533565907936,-0.00019681945547639075
