freq,Z_real,Z_imag
15306.431405563626,18.054981222971033,-6.465223407714819
19306.977288832535,17.76506566351466,-6.131488574682541
24353.120734334178,16.789098874725852,-5.448356829775115
30718.143012686964,15.990090832101835,-4.892053539711165
38746.75120456128,15.402597530398427,-4.443808373571552
48873.746316244375,14.773965389253597,-3.9862697958489512
61647.57056337174,14.5108409866282,-3.7423487552885284
77760.00906038044,13.899181902372712,-3.34704663640521
98083.65445406672,13.63902707992649,-3.0934959081773568
123719.16345321594,13.093108316087699,-2.7053844797843993
156054.8645007078,12.859810075569692,-2.494665291125849
196841.94472866153,12.596232880061107,-2.324467524794124
248289.28805603305,12.111253064245483,-2.0452373409706857
313183.10052438447,12.038279870543784,-1.909523522992702
395037.801356664,11.75564512838179,-1.7412527032076826
498286.3514647316,11.601542022594286,-1.5304709643996346
628520.326924011,11.384852632813647,-1.4656216727448694
792792.7389450606,11.239888776362939,-1.3143180907133225
1000000.0,11.057108737392905,-1.1699349708297708
