freq,Z_real,Z_imag
2388.6430789846004,6.034112089987079,-1.6333526608233377
3012.947724726992,5.929466080633397,-1.429799202286794
3800.422956365882,5.855183290395018,-1.2425202719016082
4793.715645558229,5.765180813210535,-1.0380316051437648
6046.619009070448,5.675597784633977,-0.8965282068803081
7626.985859023452,5.594668841966009,-0.7535100655170911
9620.40327106476,5.562387712300081,-0.6106270915392391
12134.827677491432,5.4589940526343215,-0.5400767404650385
15306.431405563626,5.428905225028389,-0.45872028184862146
19306.977288832535,5.410240350856033,-0.3844313277213232
24353.120734334178,5.372580248060439,-0.34132103614006043
30718.143012686964,5.379148189763118,-0.276776118125058
38746.75120456128,5.354199608995737,-0.23343739549453618
48873.746316244375,5.337003806156572,-0.19284225146450065
61647.57056337174,5.312695781064373,-0.16525638321189062
77760.00906038044,5.287786394478763,-0.15252660560406095
98083.65445406672,5.273530195494937,-0.12703209580011537
123719.16345321594,5.284447882110759,-0.10661330543077574
156054.8645007078,5.286469070989707,-0.09052357842375129
196841.94472866153,5.23361429004981,-0.07720234964392844
248289.28805603305,5.231553304028256,-0.06569235765243717
313183.10052438447,5.215624168404091,-0.059502104923523536
395037.801356664,5.199703298256172,-0.04676749108488015
498286.3514647316,5.224131523047612,-0.03924176432677675
628520.326924011,5.260143520998371,-0.034196578683143915
792792.7389450606,5.243495843605361,-0.027038022041231013
1000000.0,5.246265806647599,-0.024942825474672692
